"ID ";"Business line";"Ad channel";"Revenues";"Costs";"Country";"Currency";"Date";"Client";"Points of sale";"Connected points"
"869/18";"INSTALLATION";;178692;164396;"IT";"EUR";27/09/2013;"NA S.L.";2;29
"869/18";"MAINTENANCE";;9353;8418;"IT";"EUR";27/09/2013;"NA S.L.";4;29
"869/18";"SOFTWARE";;4211;2106;"IT";"EUR";27/09/2013;"NA S.L.";10;16
"869/18";"CONTENT";;4;2;"IT";"EUR";27/09/2013;"NA S.L.";3;28
"869/18";"ADVERTISING";"Canal Azul";4;3;"IT";"EUR";27/09/2013;"NA S.L.";2;28
"869/18";"ADVERTISING";"Canal Verde";4;3;"IT";"EUR";27/09/2013;"NA S.L.";6;15
"869/18";"ADVERTISING";"Canal Rojo";4;3;"IT";"EUR";27/09/2013;"NA S.L.";7;19
"870/18";"HARDWARE";;21472;21043;"IT";"EUR";27/09/2013;"NI S.L.";1;30
"870/18";"INSTALLATION";;116621;107291;"IT";"EUR";27/09/2013;"NI S.L.";10;13
"870/18";"MAINTENANCE";;9353;8418;"IT";"EUR";27/09/2013;"NI S.L.";7;28
"870/18";"SOFTWARE";;4211;2106;"IT";"EUR";27/09/2013;"NI S.L.";8;25
"870/18";"CONTENT";;4;2;"IT";"EUR";27/09/2013;"NI S.L.";3;21
"870/18";"ADVERTISING";"Canal Azul";4;3;"IT";"EUR";27/09/2013;"NI S.L.";5;21
"870/18";"ADVERTISING";"Canal Verde";4;3;"IT";"EUR";27/09/2013;"NI S.L.";2;24
"870/18";"ADVERTISING";"Canal Rojo";4;3;"IT";"EUR";27/09/2013;"NI S.L.";7;18
"871/18";"HARDWARE";;21472;21043;"ES";"EUR";27/09/2013;"MO S.L.";2;17
"871/18";"INSTALLATION";;95497;87857;"ES";"EUR";27/09/2013;"MO S.L.";4;23
"871/18";"MAINTENANCE";;9353;8418;"ES";"EUR";27/09/2013;"MO S.L.";1;23
"871/18";"SOFTWARE";;4211;2106;"ES";"EUR";27/09/2013;"MO S.L.";8;28
"871/18";"CONTENT";;4;2;"ES";"EUR";27/09/2013;"MO S.L.";6;11
"871/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";27/09/2013;"MO S.L.";10;11
"871/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";27/09/2013;"MO S.L.";8;12
"871/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";27/09/2013;"MO S.L.";1;14
"872/18";"HARDWARE";;21472;21043;"ES";"EUR";27/09/2013;"FR S.L.";3;10
"872/18";"INSTALLATION";;85918;79044;"ES";"EUR";27/09/2013;"FR S.L.";10;16
"872/18";"MAINTENANCE";;9353;8418;"ES";"EUR";27/09/2013;"FR S.L.";4;22
"872/18";"SOFTWARE";;4211;2106;"ES";"EUR";27/09/2013;"FR S.L.";10;16
"872/18";"CONTENT";;4;2;"ES";"EUR";27/09/2013;"FR S.L.";8;27
"872/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";27/09/2013;"FR S.L.";3;18
"872/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";27/09/2013;"FR S.L.";5;20
"872/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";27/09/2013;"FR S.L.";9;15
"873/18";"HARDWARE";;21472;21043;"CO";"Peso CO";27/09/2013;"FR S.L.";7;22
"873/18";"INSTALLATION";;78947;72631;"CO";"Peso CO";27/09/2013;"FR S.L.";4;14
"873/18";"MAINTENANCE";;9353;8418;"CO";"Peso CO";27/09/2013;"FR S.L.";6;20
"873/18";"SOFTWARE";;4211;2106;"CO";"Peso CO";27/09/2013;"FR S.L.";5;29
"873/18";"CONTENT";;4;2;"CO";"Peso CO";27/09/2013;"FR S.L.";10;24
"873/18";"ADVERTISING";"Canal Azul";4;3;"CO";"Peso CO";27/09/2013;"FR S.L.";10;20
"873/18";"ADVERTISING";"Canal Verde";4;3;"CO";"Peso CO";27/09/2013;"FR S.L.";10;26
"873/18";"ADVERTISING";"Canal Rojo";4;3;"CO";"Peso CO";27/09/2013;"FR S.L.";6;9
"874/18";"HARDWARE";;336230;329505;"MX";"Peso MX";27/09/2013;"OC S.L.";1;2
"874/18";"INSTALLATION";;197944;182108;"MX";"Peso MX";27/09/2013;"OC S.L.";4;5
"874/18";"MAINTENANCE";;112461;101215;"MX";"Peso MX";27/09/2013;"OC S.L.";10;25
"874/18";"SOFTWARE";;4211;2106;"MX";"Peso MX";27/09/2013;"OC S.L.";10;15
"874/18";"CONTENT";;4;2;"MX";"Peso MX";27/09/2013;"OC S.L.";4;30
"874/18";"ADVERTISING";"Canal Azul";4;3;"MX";"Peso MX";27/09/2013;"OC S.L.";2;24
"874/18";"ADVERTISING";"Canal Verde";4;3;"MX";"Peso MX";27/09/2013;"OC S.L.";8;19
"874/18";"ADVERTISING";"Canal Rojo";4;3;"MX";"Peso MX";27/09/2013;"OC S.L.";7;15
"875/18";"HARDWARE";;336230;329505;"IT";"EUR";27/09/2013;"VI S.L.";5;8
"875/18";"INSTALLATION";;64821;59635;"IT";"EUR";27/09/2013;"VI S.L.";3;22
"875/18";"MAINTENANCE";;112461;101215;"IT";"EUR";27/09/2013;"VI S.L.";10;29
"875/18";"SOFTWARE";;4211;2106;"IT";"EUR";27/09/2013;"VI S.L.";5;9
"875/18";"CONTENT";;4;2;"IT";"EUR";27/09/2013;"VI S.L.";6;11
"875/18";"ADVERTISING";"Canal Azul";4;3;"IT";"EUR";27/09/2013;"VI S.L.";9;14
"875/18";"ADVERTISING";"Canal Verde";4;3;"IT";"EUR";27/09/2013;"VI S.L.";1;6
"875/18";"ADVERTISING";"Canal Rojo";4;3;"IT";"EUR";27/09/2013;"VI S.L.";4;12
"876/18";"HARDWARE";;21472;21043;"ES";"EUR";27/09/2013;"FO S.L.";9;30
"876/18";"INSTALLATION";;84695;77919;"ES";"EUR";27/09/2013;"FO S.L.";8;24
"876/18";"MAINTENANCE";;9353;8418;"ES";"EUR";27/09/2013;"FO S.L.";10;14
"876/18";"SOFTWARE";;4211;2106;"ES";"EUR";27/09/2013;"FO S.L.";1;26
"876/18";"CONTENT";;4;2;"ES";"EUR";27/09/2013;"FO S.L.";2;23
"876/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";27/09/2013;"FO S.L.";1;3
"876/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";27/09/2013;"FO S.L.";6;19
"876/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";27/09/2013;"FO S.L.";5;15
"877/17";"HARDWARE";;4;4;"MX";"Peso MX";29/06/2012;"Gm S. A";7;24
"877/17";"INSTALLATION";;4;4;"MX";"Peso MX";29/06/2012;"Gm S. A";6;21
"877/17";"MAINTENANCE";;4;4;"MX";"Peso MX";29/06/2012;"Gm S. A";4;17
"877/17";"SOFTWARE";;4;2;"MX";"Peso MX";29/06/2012;"Gm S. A";8;26
"877/17";"CONTENT";;254514;127257;"MX";"Peso MX";29/06/2012;"Gm S. A";7;23
"877/17";"ADVERTISING";"Canal Azul";4;3;"MX";"Peso MX";29/06/2012;"Gm S. A";7;21
"877/17";"ADVERTISING";"Canal Verde";4;3;"MX";"Peso MX";29/06/2012;"Gm S. A";3;5
"877/17";"ADVERTISING";"Canal Rojo";4;3;"MX";"Peso MX";29/06/2012;"Gm S. A";9;10
"877/18";"HARDWARE";;84665;82972;"CO";"Peso CO";27/09/2013;"HO S.L.";10;11
"877/18";"INSTALLATION";;88389;81318;"CO";"Peso CO";27/09/2013;"HO S.L.";8;26
"877/18";"MAINTENANCE";;31067;27960;"CO";"Peso CO";27/09/2013;"HO S.L.";7;16
"877/18";"SOFTWARE";;4211;2106;"CO";"Peso CO";27/09/2013;"HO S.L.";8;20
"877/18";"CONTENT";;4;2;"CO";"Peso CO";27/09/2013;"HO S.L.";2;24
"877/18";"ADVERTISING";"Canal Azul";4;3;"CO";"Peso CO";27/09/2013;"HO S.L.";3;8
"877/18";"ADVERTISING";"Canal Verde";4;3;"CO";"Peso CO";27/09/2013;"HO S.L.";10;15
"877/18";"ADVERTISING";"Canal Rojo";4;3;"CO";"Peso CO";27/09/2013;"HO S.L.";1;16
"878/18";"HARDWARE";;189585;185793;"MX";"Peso MX";27/09/2013;"FA S.L.";4;21
"878/18";"INSTALLATION";;64183;59048;"MX";"Peso MX";27/09/2013;"FA S.L.";2;23
"878/18";"MAINTENANCE";;65436;58893;"MX";"Peso MX";27/09/2013;"FA S.L.";1;8
"878/18";"SOFTWARE";;4211;2106;"MX";"Peso MX";27/09/2013;"FA S.L.";5;13
"878/18";"CONTENT";;4;2;"MX";"Peso MX";27/09/2013;"FA S.L.";3;8
"878/18";"ADVERTISING";"Canal Azul";4;3;"MX";"Peso MX";27/09/2013;"FA S.L.";3;11
"878/18";"ADVERTISING";"Canal Verde";4;3;"MX";"Peso MX";27/09/2013;"FA S.L.";7;28
"878/18";"ADVERTISING";"Canal Rojo";4;3;"MX";"Peso MX";27/09/2013;"FA S.L.";6;11
"879/18";"HARDWARE";;21472;21043;"IT";"EUR";27/09/2013;"NA S.L.";2;25
"879/18";"INSTALLATION";;170298;156674;"IT";"EUR";27/09/2013;"NA S.L.";3;19
"879/18";"MAINTENANCE";;9353;8418;"IT";"EUR";27/09/2013;"NA S.L.";3;25
"879/18";"SOFTWARE";;4211;2106;"IT";"EUR";27/09/2013;"NA S.L.";5;26
"879/18";"CONTENT";;4;2;"IT";"EUR";27/09/2013;"NA S.L.";1;30
"879/18";"ADVERTISING";"Canal Azul";4;3;"IT";"EUR";27/09/2013;"NA S.L.";5;16
"879/18";"ADVERTISING";"Canal Verde";4;3;"IT";"EUR";27/09/2013;"NA S.L.";2;28
"879/18";"ADVERTISING";"Canal Rojo";4;3;"IT";"EUR";27/09/2013;"NA S.L.";8;18
"880/18";"HARDWARE";;84665;82972;"IT";"EUR";27/09/2013;"GE S.L.";8;12
"880/18";"INSTALLATION";;221321;203615;"IT";"EUR";27/09/2013;"GE S.L.";3;13
"880/18";"MAINTENANCE";;31067;27960;"IT";"EUR";27/09/2013;"GE S.L.";8;14
"880/18";"SOFTWARE";;4211;2106;"IT";"EUR";27/09/2013;"GE S.L.";9;17
"880/18";"CONTENT";;4;2;"IT";"EUR";27/09/2013;"GE S.L.";9;13
"880/18";"ADVERTISING";"Canal Azul";4;3;"IT";"EUR";27/09/2013;"GE S.L.";3;5
"880/18";"ADVERTISING";"Canal Verde";4;3;"IT";"EUR";27/09/2013;"GE S.L.";1;17
"880/18";"ADVERTISING";"Canal Rojo";4;3;"IT";"EUR";27/09/2013;"GE S.L.";5;29
"881/18";"HARDWARE";;84665;82972;"ES";"EUR";27/09/2013;"CE S.L.";7;11
"881/18";"INSTALLATION";;226695;208559;"ES";"EUR";27/09/2013;"CE S.L.";7;30
"881/18";"MAINTENANCE";;31067;27960;"ES";"EUR";27/09/2013;"CE S.L.";10;19
"881/18";"SOFTWARE";;4211;2106;"ES";"EUR";27/09/2013;"CE S.L.";8;27
"881/18";"CONTENT";;4;2;"ES";"EUR";27/09/2013;"CE S.L.";7;23
"881/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";27/09/2013;"CE S.L.";9;22
"881/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";27/09/2013;"CE S.L.";10;10
"881/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";27/09/2013;"CE S.L.";3;20
"882/18";"HARDWARE";;21472;21043;"CO";"Peso CO";27/09/2013;"CA S.L.";3;14
"882/18";"INSTALLATION";;86163;79270;"CO";"Peso CO";27/09/2013;"CA S.L.";8;28
"882/18";"MAINTENANCE";;9353;8418;"CO";"Peso CO";27/09/2013;"CA S.L.";7;24
"882/18";"SOFTWARE";;4211;2106;"CO";"Peso CO";27/09/2013;"CA S.L.";2;15
"882/18";"CONTENT";;4;2;"CO";"Peso CO";27/09/2013;"CA S.L.";1;2
"882/18";"ADVERTISING";"Canal Azul";4;3;"CO";"Peso CO";27/09/2013;"CA S.L.";6;8
"882/18";"ADVERTISING";"Canal Verde";4;3;"CO";"Peso CO";27/09/2013;"CA S.L.";7;29
"882/18";"ADVERTISING";"Canal Rojo";4;3;"CO";"Peso CO";27/09/2013;"CA S.L.";6;7
"883/18";"HARDWARE";;21472;21043;"MX";"Peso MX";27/09/2013;"SE S.L.";5;19
"883/18";"INSTALLATION";;75458;69421;"MX";"Peso MX";27/09/2013;"SE S.L.";3;9
"883/18";"MAINTENANCE";;9353;8418;"MX";"Peso MX";27/09/2013;"SE S.L.";10;19
"883/18";"SOFTWARE";;4211;2106;"MX";"Peso MX";27/09/2013;"SE S.L.";8;18
"883/18";"CONTENT";;4;2;"MX";"Peso MX";27/09/2013;"SE S.L.";2;30
"883/18";"ADVERTISING";"Canal Azul";4;3;"MX";"Peso MX";27/09/2013;"SE S.L.";2;19
"883/18";"ADVERTISING";"Canal Verde";4;3;"MX";"Peso MX";27/09/2013;"SE S.L.";8;25
"883/18";"ADVERTISING";"Canal Rojo";4;3;"MX";"Peso MX";27/09/2013;"SE S.L.";10;12
"884/18";"HARDWARE";;116141;113818;"ES";"EUR";27/09/2013;"CO S.A.";7;24
"884/18";"INSTALLATION";;8874;8164;"ES";"EUR";27/09/2013;"CO S.A.";9;11
"884/18";"MAINTENANCE";;67218;60496;"ES";"EUR";27/09/2013;"CO S.A.";2;28
"884/18";"SOFTWARE";;16306;8153;"ES";"EUR";27/09/2013;"CO S.A.";7;12
"884/18";"CONTENT";;5999;3000;"ES";"EUR";27/09/2013;"CO S.A.";10;11
"884/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";27/09/2013;"CO S.A.";3;19
"884/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";27/09/2013;"CO S.A.";5;18
"884/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";27/09/2013;"CO S.A.";4;11
"885/18";"HARDWARE";;21472;21043;"CO";"Peso CO";27/09/2013;"FO S.L.";10;30
"885/18";"INSTALLATION";;401144;369052;"CO";"Peso CO";27/09/2013;"FO S.L.";3;30
"885/18";"MAINTENANCE";;9353;8418;"CO";"Peso CO";27/09/2013;"FO S.L.";6;23
"885/18";"SOFTWARE";;4211;2106;"CO";"Peso CO";27/09/2013;"FO S.L.";1;6
"885/18";"CONTENT";;4;2;"CO";"Peso CO";27/09/2013;"FO S.L.";9;20
"885/18";"ADVERTISING";"Canal Azul";4;3;"CO";"Peso CO";27/09/2013;"FO S.L.";9;13
"885/18";"ADVERTISING";"Canal Verde";4;3;"CO";"Peso CO";27/09/2013;"FO S.L.";7;29
"885/18";"ADVERTISING";"Canal Rojo";4;3;"CO";"Peso CO";27/09/2013;"FO S.L.";8;12
"886/18";"HARDWARE";;21472;21043;"IT";"EUR";27/09/2013;"NE S.L.";1;2
"886/18";"INSTALLATION";;30415;27982;"IT";"EUR";27/09/2013;"NE S.L.";9;24
"886/18";"MAINTENANCE";;9353;8418;"IT";"EUR";27/09/2013;"NE S.L.";4;28
"886/18";"SOFTWARE";;4211;2106;"IT";"EUR";27/09/2013;"NE S.L.";8;25
"886/18";"CONTENT";;4;2;"IT";"EUR";27/09/2013;"NE S.L.";7;11
"886/18";"ADVERTISING";"Canal Azul";4;3;"IT";"EUR";27/09/2013;"NE S.L.";9;17
"886/18";"ADVERTISING";"Canal Verde";4;3;"IT";"EUR";27/09/2013;"NE S.L.";8;29
"886/18";"ADVERTISING";"Canal Rojo";4;3;"IT";"EUR";27/09/2013;"NE S.L.";8;22
"887/18";"HARDWARE";;21472;21043;"ES";"EUR";27/09/2013;"HO S.L.";7;16
"887/18";"INSTALLATION";;77775;71553;"ES";"EUR";27/09/2013;"HO S.L.";6;12
"887/18";"MAINTENANCE";;9353;8418;"ES";"EUR";27/09/2013;"HO S.L.";10;12
"887/18";"SOFTWARE";;4211;2106;"ES";"EUR";27/09/2013;"HO S.L.";7;9
"887/18";"CONTENT";;4;2;"ES";"EUR";27/09/2013;"HO S.L.";8;20
"887/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";27/09/2013;"HO S.L.";3;10
"887/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";27/09/2013;"HO S.L.";4;18
"887/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";27/09/2013;"HO S.L.";1;17
"888/17";"HARDWARE";;4;4;"MX";"Peso MX";29/06/2012;"Gm S. A";5;27
"888/17";"INSTALLATION";;4;4;"MX";"Peso MX";29/06/2012;"Gm S. A";10;13
"888/17";"MAINTENANCE";;4;4;"MX";"Peso MX";29/06/2012;"Gm S. A";9;20
"888/17";"SOFTWARE";;4;2;"MX";"Peso MX";29/06/2012;"Gm S. A";7;7
"888/17";"CONTENT";;4714;2357;"MX";"Peso MX";29/06/2012;"Gm S. A";5;30
"888/17";"ADVERTISING";"Canal Azul";4;3;"MX";"Peso MX";29/06/2012;"Gm S. A";6;25
"888/17";"ADVERTISING";"Canal Verde";4;3;"MX";"Peso MX";29/06/2012;"Gm S. A";8;11
"888/17";"ADVERTISING";"Canal Rojo";4;3;"MX";"Peso MX";29/06/2012;"Gm S. A";4;10
"888/18";"HARDWARE";;21472;21043;"CO";"Peso CO";27/09/2013;"HA S.L.";6;20
"888/18";"INSTALLATION";;68715;63218;"CO";"Peso CO";27/09/2013;"HA S.L.";2;18
"888/18";"MAINTENANCE";;9353;8418;"CO";"Peso CO";27/09/2013;"HA S.L.";4;14
"888/18";"SOFTWARE";;4211;2106;"CO";"Peso CO";27/09/2013;"HA S.L.";2;10
"888/18";"CONTENT";;4;2;"CO";"Peso CO";27/09/2013;"HA S.L.";1;30
"888/18";"ADVERTISING";"Canal Azul";4;3;"CO";"Peso CO";27/09/2013;"HA S.L.";2;28
"888/18";"ADVERTISING";"Canal Verde";4;3;"CO";"Peso CO";27/09/2013;"HA S.L.";2;16
"888/18";"ADVERTISING";"Canal Rojo";4;3;"CO";"Peso CO";27/09/2013;"HA S.L.";5;12
"889/18";"HARDWARE";;4;4;"IT";"EUR";29/09/2013;"FO S.L.";5;7
"889/18";"INSTALLATION";;4;4;"IT";"EUR";29/09/2013;"FO S.L.";7;22
"889/18";"MAINTENANCE";;8615822;7754240;"IT";"EUR";29/09/2013;"FO S.L.";8;8
"889/18";"SOFTWARE";;3798185;1899093;"IT";"EUR";29/09/2013;"FO S.L.";6;30
"889/18";"CONTENT";;4;2;"IT";"EUR";29/09/2013;"FO S.L.";6;22
"889/18";"ADVERTISING";"Canal Azul";4;3;"IT";"EUR";29/09/2013;"FO S.L.";9;29
"889/18";"ADVERTISING";"Canal Verde";4;3;"IT";"EUR";29/09/2013;"FO S.L.";2;12
"889/18";"ADVERTISING";"Canal Rojo";4;3;"IT";"EUR";29/09/2013;"FO S.L.";8;16
"890/18";"HARDWARE";;4;4;"ES";"EUR";29/09/2013;"FO S.L.";7;15
"890/18";"INSTALLATION";;4;4;"ES";"EUR";29/09/2013;"FO S.L.";7;12
"890/18";"MAINTENANCE";;811748;730573;"ES";"EUR";29/09/2013;"FO S.L.";10;19
"890/18";"SOFTWARE";;358434;179217;"ES";"EUR";29/09/2013;"FO S.L.";5;5
"890/18";"CONTENT";;4;2;"ES";"EUR";29/09/2013;"FO S.L.";5;9
"890/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";29/09/2013;"FO S.L.";9;13
"890/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";29/09/2013;"FO S.L.";7;10
"890/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";29/09/2013;"FO S.L.";3;23
"891/18";"HARDWARE";;4;4;"CO";"Peso CO";29/09/2013;"FO S.L.";8;26
"891/18";"INSTALLATION";;4;4;"CO";"Peso CO";29/09/2013;"FO S.L.";7;18
"891/18";"MAINTENANCE";;183079;164771;"CO";"Peso CO";29/09/2013;"FO S.L.";4;22
"891/18";"SOFTWARE";;81050;40525;"CO";"Peso CO";29/09/2013;"FO S.L.";9;26
"891/18";"CONTENT";;4;2;"CO";"Peso CO";29/09/2013;"FO S.L.";6;12
"891/18";"ADVERTISING";"Canal Azul";4;3;"CO";"Peso CO";29/09/2013;"FO S.L.";7;27
"891/18";"ADVERTISING";"Canal Verde";4;3;"CO";"Peso CO";29/09/2013;"FO S.L.";1;22
"891/18";"ADVERTISING";"Canal Rojo";4;3;"CO";"Peso CO";29/09/2013;"FO S.L.";2;15
"892/18";"HARDWARE";;4;4;"MX";"Peso MX";29/09/2013;"FO S.L.";8;15
"892/18";"INSTALLATION";;4;4;"MX";"Peso MX";29/09/2013;"FO S.L.";7;14
"892/18";"MAINTENANCE";;9353;8418;"MX";"Peso MX";29/09/2013;"FO S.L.";2;15
"892/18";"SOFTWARE";;4211;2106;"MX";"Peso MX";29/09/2013;"FO S.L.";2;29
"892/18";"CONTENT";;4;2;"MX";"Peso MX";29/09/2013;"FO S.L.";2;9
"892/18";"ADVERTISING";"Canal Azul";4;3;"MX";"Peso MX";29/09/2013;"FO S.L.";4;13
"892/18";"ADVERTISING";"Canal Verde";4;3;"MX";"Peso MX";29/09/2013;"FO S.L.";3;25
"892/18";"ADVERTISING";"Canal Rojo";4;3;"MX";"Peso MX";29/09/2013;"FO S.L.";3;9
"893/18";"HARDWARE";;4;4;"IT";"EUR";29/09/2013;"FO S.L.";6;18
"893/18";"INSTALLATION";;4;4;"IT";"EUR";29/09/2013;"FO S.L.";8;28
"893/18";"MAINTENANCE";;9353;8418;"IT";"EUR";29/09/2013;"FO S.L.";4;22
"893/18";"SOFTWARE";;4211;2106;"IT";"EUR";29/09/2013;"FO S.L.";10;30
"893/18";"CONTENT";;4;2;"IT";"EUR";29/09/2013;"FO S.L.";9;23
"893/18";"ADVERTISING";"Canal Azul";4;3;"IT";"EUR";29/09/2013;"FO S.L.";9;19
"893/18";"ADVERTISING";"Canal Verde";4;3;"IT";"EUR";29/09/2013;"FO S.L.";1;3
"893/18";"ADVERTISING";"Canal Rojo";4;3;"IT";"EUR";29/09/2013;"FO S.L.";5;26
"894/18";"HARDWARE";;4;4;"MX";"Peso MX";29/09/2013;"FO S.L.";2;11
"894/18";"INSTALLATION";;4;4;"MX";"Peso MX";29/09/2013;"FO S.L.";9;18
"894/18";"MAINTENANCE";;2441;2197;"MX";"Peso MX";29/09/2013;"FO S.L.";6;8
"894/18";"SOFTWARE";;1122;561;"MX";"Peso MX";29/09/2013;"FO S.L.";4;28
"894/18";"CONTENT";;4;2;"MX";"Peso MX";29/09/2013;"FO S.L.";8;30
"894/18";"ADVERTISING";"Canal Azul";4;3;"MX";"Peso MX";29/09/2013;"FO S.L.";1;6
"894/18";"ADVERTISING";"Canal Verde";4;3;"MX";"Peso MX";29/09/2013;"FO S.L.";3;3
"894/18";"ADVERTISING";"Canal Rojo";4;3;"MX";"Peso MX";29/09/2013;"FO S.L.";2;22
"895/18";"HARDWARE";;4;4;"IT";"EUR";29/09/2013;"FO S.L.";1;27
"895/18";"INSTALLATION";;4;4;"IT";"EUR";29/09/2013;"FO S.L.";10;28
"895/18";"MAINTENANCE";;2441;2197;"IT";"EUR";29/09/2013;"FO S.L.";7;19
"895/18";"SOFTWARE";;1122;561;"IT";"EUR";29/09/2013;"FO S.L.";4;29
"895/18";"CONTENT";;4;2;"IT";"EUR";29/09/2013;"FO S.L.";6;27
"895/18";"ADVERTISING";"Canal Azul";4;3;"IT";"EUR";29/09/2013;"FO S.L.";10;11
"895/18";"ADVERTISING";"Canal Verde";4;3;"IT";"EUR";29/09/2013;"FO S.L.";5;20
"895/18";"ADVERTISING";"Canal Rojo";4;3;"IT";"EUR";29/09/2013;"FO S.L.";5;15
"896/18";"HARDWARE";;4;4;"ES";"EUR";29/09/2013;"FO S.L.";2;24
"896/18";"INSTALLATION";;4;4;"ES";"EUR";29/09/2013;"FO S.L.";6;19
"896/18";"MAINTENANCE";;2441;2197;"ES";"EUR";29/09/2013;"FO S.L.";7;28
"896/18";"SOFTWARE";;1122;561;"ES";"EUR";29/09/2013;"FO S.L.";2;28
"896/18";"CONTENT";;4;2;"ES";"EUR";29/09/2013;"FO S.L.";2;19
"896/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";29/09/2013;"FO S.L.";8;8
"896/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";29/09/2013;"FO S.L.";4;17
"896/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";29/09/2013;"FO S.L.";3;3
"897/18";"HARDWARE";;4;4;"IT";"EUR";29/09/2013;"FO S.L.";2;8
"897/18";"INSTALLATION";;4;4;"IT";"EUR";29/09/2013;"FO S.L.";2;20
"897/18";"MAINTENANCE";;4;4;"IT";"EUR";29/09/2013;"FO S.L.";3;7
"897/18";"SOFTWARE";;4;2;"IT";"EUR";29/09/2013;"FO S.L.";1;29
"897/18";"CONTENT";;8166649;4083324;"IT";"EUR";29/09/2013;"FO S.L.";10;23
"897/18";"ADVERTISING";"Canal Azul";4;3;"IT";"EUR";29/09/2013;"FO S.L.";10;12
"897/18";"ADVERTISING";"Canal Verde";4;3;"IT";"EUR";29/09/2013;"FO S.L.";7;9
"897/18";"ADVERTISING";"Canal Rojo";4;3;"IT";"EUR";29/09/2013;"FO S.L.";2;23
"898/18";"HARDWARE";;4;4;"ES";"EUR";29/09/2013;"DI S.A.";7;25
"898/18";"INSTALLATION";;4;4;"ES";"EUR";29/09/2013;"DI S.A.";9;23
"898/18";"MAINTENANCE";;4;4;"ES";"EUR";29/09/2013;"DI S.A.";9;24
"898/18";"SOFTWARE";;4;2;"ES";"EUR";29/09/2013;"DI S.A.";4;7
"898/18";"CONTENT";;1099898;549949;"ES";"EUR";29/09/2013;"DI S.A.";7;25
"898/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";29/09/2013;"DI S.A.";7;16
"898/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";29/09/2013;"DI S.A.";7;25
"898/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";29/09/2013;"DI S.A.";4;15
"899/18";"HARDWARE";;4;4;"MX";"Peso MX";29/09/2013;"Gm S. A";5;20
"899/18";"INSTALLATION";;4;4;"MX";"Peso MX";29/09/2013;"Gm S. A";9;28
"899/18";"MAINTENANCE";;4;4;"MX";"Peso MX";29/09/2013;"Gm S. A";9;11
"899/18";"SOFTWARE";;4;2;"MX";"Peso MX";29/09/2013;"Gm S. A";3;16
"899/18";"CONTENT";;254514;127257;"MX";"Peso MX";29/09/2013;"Gm S. A";4;16
"899/18";"ADVERTISING";"Canal Azul";4;3;"MX";"Peso MX";29/09/2013;"Gm S. A";3;15
"899/18";"ADVERTISING";"Canal Verde";4;3;"MX";"Peso MX";29/09/2013;"Gm S. A";10;18
"899/18";"ADVERTISING";"Canal Rojo";4;3;"MX";"Peso MX";29/09/2013;"Gm S. A";2;6
"900/18";"HARDWARE";;4;4;"ES";"EUR";29/09/2013;"BES.A.U";9;24
"900/18";"INSTALLATION";;4;4;"ES";"EUR";29/09/2013;"BES.A.U";9;27
"900/18";"MAINTENANCE";;4;4;"ES";"EUR";29/09/2013;"BES.A.U";9;21
"900/18";"SOFTWARE";;4;2;"ES";"EUR";29/09/2013;"BES.A.U";9;18
"900/18";"CONTENT";;776678;388339;"ES";"EUR";29/09/2013;"BES.A.U";8;17
"900/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";29/09/2013;"BES.A.U";4;20
"900/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";29/09/2013;"BES.A.U";6;10
"900/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";29/09/2013;"BES.A.U";2;21
"901/18";"HARDWARE";;4;4;"CO";"Peso CO";29/09/2013;"GE.L.U.";6;23
